triplet,left_graph,right_graph,heldout_graph,sample_size,sample_id,sampling_strategy,atomic_job_index,pair_rank,pair_returncode,pair_mcs_size,pair_valid,pattern_side,pattern_nodes,pattern_edges,third_returncode,third_mcs_size,third_valid_solution,external_valid_solution,threeway_nodes,threeway_edges,pattern_fully_present,threeway_csv,pair_csv,pair_stdout_log,third_stdout_log
fafb_783|manc_1.2.1|mcns_0.9,fafb_783,manc_1.2.1,mcns_0.9,20000,high_degree_bfs_seed1,high_degree_bfs,1,1,0,927,1,left,927,1116,0,694,1,1,694,487,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_fafb_783__manc_1.2.1__heldout_mcns_0.9.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_fafb_783__manc_1.2.1__heldout_mcns_0.9.n20000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_fafb_783__manc_1.2.1__heldout_mcns_0.9.n20000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_fafb_783__manc_1.2.1__heldout_mcns_0.9.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.stdout.log
fafb_783|manc_1.2.1|maol_1.1,manc_1.2.1,maol_1.1,fafb_783,20000,high_degree_bfs_seed1,high_degree_bfs,3,1,0,619,1,left,619,1067,0,500,1,1,500,446,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_manc_1.2.1__maol_1.1__heldout_fafb_783.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_manc_1.2.1__maol_1.1__heldout_fafb_783.n20000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_manc_1.2.1__maol_1.1__heldout_fafb_783.n20000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--manc_1.2.1--maol_1.1__pair_manc_1.2.1__maol_1.1__heldout_fafb_783.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.stdout.log
fafb_783|manc_1.2.1|mcns_0.9,manc_1.2.1,mcns_0.9,fafb_783,20000,high_degree_bfs_seed1,high_degree_bfs,3,1,0,939,1,left,939,1164,0,765,1,1,765,552,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_fafb_783.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_fafb_783.n20000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_fafb_783.n20000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--manc_1.2.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_fafb_783.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.stdout.log
fafb_783|maol_1.1|mcns_0.9,fafb_783,mcns_0.9,maol_1.1,20000,high_degree_bfs_seed1,high_degree_bfs,2,1,0,3636,1,left,3636,5540,0,906,1,1,906,1321,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--maol_1.1--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_maol_1.1.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--maol_1.1--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_maol_1.1.n20000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--maol_1.1--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_maol_1.1.n20000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--maol_1.1--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_maol_1.1.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.stdout.log
fafb_783|maol_1.1|mcns_0.9,maol_1.1,mcns_0.9,fafb_783,20000,high_degree_bfs_seed1,high_degree_bfs,3,1,0,1272,1,left,1272,2504,0,972,1,1,972,1435,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_fafb_783--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_fafb_783.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_fafb_783--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_fafb_783.n20000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_fafb_783--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_fafb_783.n20000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_fafb_783--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_fafb_783.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.stdout.log
manc_1.2.1|maol_1.1|mcns_0.9,manc_1.2.1,maol_1.1,mcns_0.9,20000,high_degree_bfs_seed1,high_degree_bfs,1,1,0,619,1,left,619,1067,0,498,1,1,498,453,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__maol_1.1__heldout_mcns_0.9.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__maol_1.1__heldout_mcns_0.9.n20000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__maol_1.1__heldout_mcns_0.9.n20000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__maol_1.1__heldout_mcns_0.9.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.stdout.log
manc_1.2.1|maol_1.1|mcns_0.9,manc_1.2.1,mcns_0.9,maol_1.1,20000,high_degree_bfs_seed1,high_degree_bfs,2,1,0,939,1,left,939,1164,0,391,1,1,391,385,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_maol_1.1.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_maol_1.1.n20000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_maol_1.1.n20000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_manc_1.2.1__mcns_0.9__heldout_maol_1.1.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.stdout.log
manc_1.2.1|maol_1.1|mcns_0.9,maol_1.1,mcns_0.9,manc_1.2.1,20000,high_degree_bfs_seed1,high_degree_bfs,3,1,0,1272,1,left,1272,2504,0,413,1,1,413,460,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_manc_1.2.1.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_manc_1.2.1.n20000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_manc_1.2.1.n20000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_manc_1.2.1--maol_1.1--mcns_0.9__pair_maol_1.1__mcns_0.9__heldout_manc_1.2.1.n20000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.stdout.log
banc_626|fafb_783|manc_1.2.1,banc_626,manc_1.2.1,fafb_783,21000,high_degree_bfs_seed1,high_degree_bfs,2,1,0,1135,1,left,1135,1425,0,909,1,1,909,621,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--fafb_783--manc_1.2.1__pair_banc_626__manc_1.2.1__heldout_fafb_783.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--fafb_783--manc_1.2.1__pair_banc_626__manc_1.2.1__heldout_fafb_783.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--fafb_783--manc_1.2.1__pair_banc_626__manc_1.2.1__heldout_fafb_783.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--fafb_783--manc_1.2.1__pair_banc_626__manc_1.2.1__heldout_fafb_783.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.stdout.log
banc_626|fafb_783|manc_1.2.1,fafb_783,manc_1.2.1,banc_626,21000,high_degree_bfs_seed1,high_degree_bfs,3,1,0,978,1,left,978,1167,0,803,1,1,803,606,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--fafb_783--manc_1.2.1__pair_fafb_783__manc_1.2.1__heldout_banc_626.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__banc_626.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--fafb_783--manc_1.2.1__pair_fafb_783__manc_1.2.1__heldout_banc_626.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--fafb_783--manc_1.2.1__pair_fafb_783__manc_1.2.1__heldout_banc_626.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--fafb_783--manc_1.2.1__pair_fafb_783__manc_1.2.1__heldout_banc_626.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__banc_626.stdout.log
banc_626|fafb_783|manc_1.2.1,banc_626,fafb_783,manc_1.2.1,21000,high_degree_bfs_seed1,high_degree_bfs,1,1,0,3473,1,left,3473,3098,0,849,1,1,849,594,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--fafb_783--manc_1.2.1__pair_banc_626__fafb_783__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--fafb_783--manc_1.2.1__pair_banc_626__fafb_783__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--fafb_783--manc_1.2.1__pair_banc_626__fafb_783__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--fafb_783--manc_1.2.1__pair_banc_626__fafb_783__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.stdout.log
banc_626|fafb_783|maol_1.1,banc_626,fafb_783,maol_1.1,21000,high_degree_bfs_seed1,high_degree_bfs,1,1,0,3473,1,left,3473,3098,0,890,1,1,890,1383,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--fafb_783--maol_1.1__pair_banc_626__fafb_783__heldout_maol_1.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--fafb_783--maol_1.1__pair_banc_626__fafb_783__heldout_maol_1.1.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--fafb_783--maol_1.1__pair_banc_626__fafb_783__heldout_maol_1.1.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--fafb_783--maol_1.1__pair_banc_626__fafb_783__heldout_maol_1.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.stdout.log
banc_626|fafb_783|maol_1.1,banc_626,maol_1.1,fafb_783,21000,high_degree_bfs_seed1,high_degree_bfs,2,1,0,1556,1,left,1556,2103,0,1332,1,1,1332,1352,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--fafb_783--maol_1.1__pair_banc_626__maol_1.1__heldout_fafb_783.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--fafb_783--maol_1.1__pair_banc_626__maol_1.1__heldout_fafb_783.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--fafb_783--maol_1.1__pair_banc_626__maol_1.1__heldout_fafb_783.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--fafb_783--maol_1.1__pair_banc_626__maol_1.1__heldout_fafb_783.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.stdout.log
banc_626|fafb_783|maol_1.1,fafb_783,maol_1.1,banc_626,21000,high_degree_bfs_seed1,high_degree_bfs,3,1,0,1589,1,left,1589,2893,0,1074,1,1,1074,1213,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--fafb_783--maol_1.1__pair_fafb_783__maol_1.1__heldout_banc_626.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__banc_626.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--fafb_783--maol_1.1__pair_fafb_783__maol_1.1__heldout_banc_626.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--fafb_783--maol_1.1__pair_fafb_783__maol_1.1__heldout_banc_626.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--fafb_783--maol_1.1__pair_fafb_783__maol_1.1__heldout_banc_626.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__banc_626.stdout.log
banc_626|manc_1.2.1|maol_1.1,banc_626,manc_1.2.1,maol_1.1,21000,high_degree_bfs_seed1,high_degree_bfs,1,1,0,1135,1,left,1135,1425,0,796,1,1,796,473,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--manc_1.2.1--maol_1.1__pair_banc_626__manc_1.2.1__heldout_maol_1.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--manc_1.2.1--maol_1.1__pair_banc_626__manc_1.2.1__heldout_maol_1.1.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--manc_1.2.1--maol_1.1__pair_banc_626__manc_1.2.1__heldout_maol_1.1.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--manc_1.2.1--maol_1.1__pair_banc_626__manc_1.2.1__heldout_maol_1.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__maol_1.1.stdout.log
banc_626|fafb_783|mcns_0.9,fafb_783,mcns_0.9,banc_626,21000,high_degree_bfs_seed1,high_degree_bfs,3,1,0,3626,1,left,3626,5138,0,2435,1,1,2435,2461,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--fafb_783--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_banc_626.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__banc_626.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--fafb_783--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_banc_626.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--fafb_783--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_banc_626.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--fafb_783--mcns_0.9__pair_fafb_783__mcns_0.9__heldout_banc_626.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__banc_626.stdout.log
banc_626|manc_1.2.1|maol_1.1,banc_626,maol_1.1,manc_1.2.1,21000,high_degree_bfs_seed1,high_degree_bfs,2,1,0,1556,1,left,1556,2103,0,825,1,1,825,540,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--manc_1.2.1--maol_1.1__pair_banc_626__maol_1.1__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--manc_1.2.1--maol_1.1__pair_banc_626__maol_1.1__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--manc_1.2.1--maol_1.1__pair_banc_626__maol_1.1__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--manc_1.2.1--maol_1.1__pair_banc_626__maol_1.1__heldout_manc_1.2.1.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__manc_1.2.1.stdout.log
banc_626|fafb_783|mcns_0.9,banc_626,mcns_0.9,fafb_783,21000,high_degree_bfs_seed1,high_degree_bfs,2,1,0,3371,1,left,3371,3987,0,2880,1,1,2880,2832,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--fafb_783--mcns_0.9__pair_banc_626__mcns_0.9__heldout_fafb_783.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--fafb_783--mcns_0.9__pair_banc_626__mcns_0.9__heldout_fafb_783.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--fafb_783--mcns_0.9__pair_banc_626__mcns_0.9__heldout_fafb_783.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--fafb_783--mcns_0.9__pair_banc_626__mcns_0.9__heldout_fafb_783.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__fafb_783.stdout.log
banc_626|fafb_783|mcns_0.9,banc_626,fafb_783,mcns_0.9,21000,high_degree_bfs_seed1,high_degree_bfs,1,1,0,3473,1,left,3473,3098,0,2292,1,1,2292,2038,0,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/threeway_node_triplets/triplet_banc_626--fafb_783--mcns_0.9__pair_banc_626__fafb_783__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.threeway_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_mcis/triplet_banc_626--fafb_783--mcns_0.9__pair_banc_626__fafb_783__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.mcs_nodes.csv,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/pair_logs/triplet_banc_626--fafb_783--mcns_0.9__pair_banc_626__fafb_783__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.stdout.log,/home/saigum/snap/snapd-desktop-integration/315/Desktop/mcis_mcis_threeway/outputs/high_degree_bfs_seed1/third_logs/triplet_banc_626--fafb_783--mcns_0.9__pair_banc_626__fafb_783__heldout_mcns_0.9.n21000.high_degree_bfs_seed1.rank1.left_pattern__in__mcns_0.9.stdout.log
