scc_id,size,members,dag_indegree,dag_outdegree,dag_level,external_out_edges,external_in_edges,internal_edges,source_like_score,is_source_scc,is_source_like_hub
218,1,136952,1,0,5,0,1,0,-2,False,False
219,1,137359,1,0,5,0,1,0,-2,False,False
220,1,137764,1,0,5,0,1,0,-2,False,False
221,1,137849,1,0,5,0,1,0,-2,False,False
222,1,138218,1,0,5,0,1,0,-2,False,False
223,1,138278,1,0,5,0,1,0,-2,False,False
224,1,138365,1,0,5,0,1,0,-2,False,False
225,1,139069,1,0,5,0,1,0,-2,False,False
227,1,139595,1,0,5,0,1,0,-2,False,False
228,1,139812,1,0,5,0,1,0,-2,False,False
229,1,139964,1,0,5,0,1,0,-2,False,False
230,1,140293,1,0,5,0,1,0,-2,False,False
231,1,140701,1,0,5,0,1,0,-2,False,False
232,1,140863,1,0,5,0,1,0,-2,False,False
233,1,141029,1,0,5,0,1,0,-2,False,False
234,1,141075,1,0,5,0,1,0,-2,False,False
235,1,141393,1,0,5,0,1,0,-2,False,False
236,1,141436,1,0,5,0,1,0,-2,False,False
237,1,142092,1,0,5,0,1,0,-2,False,False
238,1,142126,1,0,5,0,1,0,-2,False,False
239,1,142506,1,0,5,0,1,0,-2,False,False
240,1,142529,1,0,5,0,1,0,-2,False,False
241,1,142893,1,0,5,0,1,0,-2,False,False
242,1,142970,1,0,5,0,1,0,-2,False,False
244,1,143141,1,0,5,0,1,0,-2,False,False
245,1,143282,1,0,5,0,1,0,-2,False,False
246,1,143532,1,0,5,0,1,0,-2,False,False
247,1,143846,1,0,5,0,1,0,-2,False,False
248,1,143867,1,0,5,0,1,0,-2,False,False
249,1,143874,1,0,5,0,1,0,-2,False,False
251,1,144240,1,0,5,0,1,0,-2,False,False
252,1,144271,1,0,5,0,1,0,-2,False,False
253,1,144297,1,0,5,0,1,0,-2,False,False
254,1,144321,1,0,5,0,1,0,-2,False,False
255,1,144494,1,0,5,0,1,0,-2,False,False
256,1,144808,1,0,5,0,1,0,-2,False,False
257,1,146303,1,0,5,0,1,0,-2,False,False
258,1,147118,1,0,5,0,1,0,-2,False,False
259,1,147372,1,0,5,0,1,0,-2,False,False
260,1,147510,1,0,5,0,1,0,-2,False,False
261,1,147608,1,0,5,0,1,0,-2,False,False
262,1,148984,1,0,5,0,1,0,-2,False,False
263,1,150423,1,0,5,0,1,0,-2,False,False
264,1,150457,1,0,5,0,1,0,-2,False,False
265,1,150964,1,0,5,0,1,0,-2,False,False
266,1,151451,1,0,5,0,1,0,-2,False,False
267,1,151508,1,0,5,0,1,0,-2,False,False
268,1,151608,1,0,5,0,1,0,-2,False,False
269,1,152330,1,0,5,0,1,0,-2,False,False
270,1,153072,1,0,5,0,1,0,-2,False,False
271,1,153605,1,0,5,0,1,0,-2,False,False
272,1,154354,1,0,5,0,1,0,-2,False,False
273,1,154939,1,0,5,0,1,0,-2,False,False
274,1,155621,1,0,5,0,1,0,-2,False,False
275,1,156149,1,0,5,0,1,0,-2,False,False
276,1,156331,1,0,5,0,1,0,-2,False,False
277,1,156563,1,0,5,0,1,0,-2,False,False
278,1,156886,1,0,5,0,1,0,-2,False,False
279,1,158711,1,0,5,0,1,0,-2,False,False
280,1,158795,1,0,5,0,1,0,-2,False,False
281,1,159060,1,0,5,0,1,0,-2,False,False
282,1,160725,1,0,5,0,1,0,-2,False,False
283,1,163018,1,0,5,0,1,0,-2,False,False
284,1,163789,1,0,5,0,1,0,-2,False,False
285,1,171834,1,0,5,0,1,0,-2,False,False
286,1,182634,1,0,5,0,1,0,-2,False,False
287,1,554192,1,0,5,0,1,0,-2,False,False
292,1,18462,1,0,5,0,1,0,-2,False,False
296,1,24691,1,0,6,0,1,0,-2,False,False
298,1,19032,1,0,7,0,1,0,-2,False,False
303,1,19345,1,0,3,0,1,0,-2,False,False
307,1,67715,1,0,3,0,1,0,-2,False,False
308,1,531094,1,0,3,0,1,0,-2,False,False
309,1,58004,1,0,6,0,1,0,-2,False,False
313,1,30864,1,0,4,0,1,0,-2,False,False
316,1,29028,1,0,3,0,1,0,-2,False,False
319,1,36742,1,0,5,0,1,0,-2,False,False
320,1,525537,1,0,5,0,1,0,-2,False,False
321,1,15173,1,0,5,0,1,0,-2,False,False
322,1,20776,1,0,5,0,1,0,-2,False,False
323,1,126597,1,0,5,0,1,0,-2,False,False
325,1,81416,1,0,3,0,1,0,-2,False,False
326,1,81816,1,0,3,0,1,0,-2,False,False
329,1,34752,1,0,3,0,1,0,-2,False,False
330,1,36091,1,0,3,0,1,0,-2,False,False
332,1,40356,1,0,3,0,1,0,-2,False,False
333,1,40744,1,0,3,0,1,0,-2,False,False
334,1,41042,1,0,3,0,1,0,-2,False,False
335,1,42258,1,0,3,0,1,0,-2,False,False
336,1,42493,1,0,3,0,1,0,-2,False,False
337,1,43807,1,0,3,0,1,0,-2,False,False
338,1,46338,1,0,3,0,1,0,-2,False,False
339,1,47524,1,0,3,0,1,0,-2,False,False
340,1,48505,1,0,3,0,1,0,-2,False,False
341,1,51147,1,0,3,0,1,0,-2,False,False
342,1,51167,1,0,3,0,1,0,-2,False,False
343,1,51881,1,0,3,0,1,0,-2,False,False
344,1,52012,1,0,3,0,1,0,-2,False,False
345,1,52422,1,0,3,0,1,0,-2,False,False
352,1,87611,1,0,4,0,1,0,-2,False,False
354,1,53789,1,0,3,0,1,0,-2,False,False
355,1,56091,1,0,3,0,1,0,-2,False,False
356,1,56444,1,0,3,0,1,0,-2,False,False
357,1,56811,1,0,3,0,1,0,-2,False,False
358,1,58034,1,0,3,0,1,0,-2,False,False
359,1,59032,1,0,3,0,1,0,-2,False,False
360,1,59260,1,0,3,0,1,0,-2,False,False
361,1,59545,1,0,3,0,1,0,-2,False,False
362,1,61395,1,0,3,0,1,0,-2,False,False
363,1,61886,1,0,3,0,1,0,-2,False,False
364,1,62382,1,0,3,0,1,0,-2,False,False
365,1,62632,1,0,3,0,1,0,-2,False,False
366,1,62845,1,0,3,0,1,0,-2,False,False
367,1,63183,1,0,3,0,1,0,-2,False,False
368,1,51936,1,0,4,0,1,0,-2,False,False
370,1,66040,1,0,3,0,1,0,-2,False,False
371,1,66170,1,0,3,0,1,0,-2,False,False
374,1,66996,1,0,3,0,1,0,-2,False,False
377,1,70381,1,0,3,0,1,0,-2,False,False
378,1,72618,1,0,3,0,1,0,-2,False,False
379,1,74407,1,0,3,0,1,0,-2,False,False
380,1,77318,1,0,3,0,1,0,-2,False,False
381,1,79791,1,0,3,0,1,0,-2,False,False
382,1,85926,1,0,3,0,1,0,-2,False,False
387,1,98729,1,0,3,0,1,0,-2,False,False
389,1,101938,1,0,3,0,1,0,-2,False,False
390,1,103124,1,0,3,0,1,0,-2,False,False
393,1,117890,1,0,3,0,1,0,-2,False,False
394,1,127474,1,0,3,0,1,0,-2,False,False
395,1,130239,1,0,3,0,1,0,-2,False,False
396,1,134052,1,0,3,0,1,0,-2,False,False
405,1,76777,1,0,1,0,1,0,-2,False,False
409,1,545813,1,0,1,0,1,0,-2,False,False
411,1,80514,1,0,1,0,1,0,-2,False,False
413,1,10275,1,0,1,0,1,0,-2,False,False
426,1,71909,1,0,2,0,1,0,-2,False,False
427,1,95311,1,0,2,0,1,0,-2,False,False
429,1,106580,1,0,1,0,1,0,-2,False,False
433,1,78937,1,0,1,0,1,0,-2,False,False
434,1,86724,1,0,1,0,1,0,-2,False,False
441,1,140807,1,0,2,0,1,0,-2,False,False
443,1,99452,1,0,1,0,1,0,-2,False,False
444,1,76413,1,0,2,0,1,0,-2,False,False
450,1,93415,1,0,2,0,1,0,-2,False,False
454,1,56902,1,0,2,0,1,0,-2,False,False
457,1,77307,1,0,1,0,1,0,-2,False,False
459,1,57987,1,0,2,0,1,0,-2,False,False
471,1,48079,1,0,1,0,1,0,-2,False,False
495,1,521551,1,0,1,0,1,0,-2,False,False
497,1,70654,1,0,1,0,1,0,-2,False,False
508,1,101689,1,0,4,0,1,0,-2,False,False
510,1,93821,1,0,3,0,1,0,-2,False,False
512,1,28035,1,0,5,0,1,0,-2,False,False
513,1,81861,1,0,5,0,1,0,-2,False,False
530,1,34645,1,0,2,0,1,0,-2,False,False
538,1,17954,1,0,1,0,1,0,-2,False,False
549,1,55208,1,0,1,0,1,0,-2,False,False
564,1,60101,1,0,1,0,1,0,-2,False,False
565,1,64788,1,0,1,0,1,0,-2,False,False
570,1,18464,1,0,1,0,1,0,-2,False,False
571,1,46114,1,0,1,0,1,0,-2,False,False
574,1,85817,1,0,2,0,1,0,-2,False,False
576,1,66541,1,0,3,0,1,0,-2,False,False
583,1,24345,1,0,1,0,1,0,-2,False,False
584,1,62233,1,0,1,0,1,0,-2,False,False
586,1,72772,1,0,1,0,1,0,-2,False,False
589,1,141687,1,0,1,0,1,0,-2,False,False
595,1,91909,1,0,1,0,1,0,-2,False,False
10,1,105438,1,0,5,0,2,0,-3,False,False
14,1,107141,1,0,5,0,2,0,-3,False,False
25,1,106366,1,0,5,0,2,0,-3,False,False
32,1,101095,1,0,5,0,2,0,-3,False,False
41,1,140109,1,0,5,0,2,0,-3,False,False
42,1,140211,1,0,5,0,2,0,-3,False,False
59,1,107995,1,0,5,0,2,0,-3,False,False
61,1,124803,1,0,5,0,2,0,-3,False,False
67,1,109774,1,0,5,0,2,0,-3,False,False
77,1,112126,1,0,5,0,2,0,-3,False,False
126,1,142413,1,0,5,0,2,0,-3,False,False
131,1,135444,1,0,5,0,2,0,-3,False,False
154,1,130227,1,0,5,0,2,0,-3,False,False
226,1,139175,1,0,5,0,2,0,-3,False,False
243,1,144834,1,0,5,0,2,0,-3,False,False
250,1,170507,1,0,5,0,2,0,-3,False,False
399,1,46303,4,2,1,2,4,0,-4,False,False
293,1,16674,3,1,4,1,3,0,-4,False,False
347,1,26866,3,1,7,1,3,0,-4,False,False
455,2,49992 89797,2,0,2,0,2,2,-4,False,False
23,1,25212,2,0,6,0,2,0,-4,False,False
51,1,106175,2,0,5,0,2,0,-4,False,False
89,1,113945,2,0,5,0,2,0,-4,False,False
289,1,31598,2,0,4,0,2,0,-4,False,False
291,1,523926,2,0,3,0,2,0,-4,False,False
294,1,74614,2,0,4,0,2,0,-4,False,False
304,1,32327,2,0,3,0,2,0,-4,False,False
305,1,14446,2,0,4,0,2,0,-4,False,False
317,1,10150,2,0,6,0,2,0,-4,False,False
327,1,31441,2,0,3,0,2,0,-4,False,False
328,1,33444,2,0,3,0,2,0,-4,False,False
346,1,33944,2,0,8,0,2,0,-4,False,False
372,1,50016,2,0,4,0,2,0,-4,False,False
375,1,56703,2,0,4,0,2,0,-4,False,False
388,1,100271,2,0,3,0,2,0,-4,False,False
391,1,105272,2,0,4,0,2,0,-4,False,False
438,1,59019,2,0,3,0,2,0,-4,False,False
447,1,143526,2,0,1,0,2,0,-4,False,False
534,1,80596,2,0,1,0,2,0,-4,False,False
536,1,91526,2,0,1,0,2,0,-4,False,False
540,1,29102,2,0,4,0,2,0,-4,False,False
554,1,102401,2,0,1,0,2,0,-4,False,False
558,1,53157,2,0,1,0,2,0,-4,False,False
151,1,126088,2,0,5,0,3,0,-5,False,False
324,3,10420 10898 13679,9,6,4,6,9,4,-6,False,False
22,1,21930,3,0,6,0,3,0,-6,False,False
384,1,31085,3,0,5,0,3,0,-6,False,False
425,1,29337,3,0,3,0,3,0,-6,False,False
299,2,17906 27634,5,1,6,1,5,2,-8,False,False
315,1,15790,4,0,5,0,4,0,-8,False,False
331,1,37153,4,0,4,0,4,0,-8,False,False
349,1,33456,4,0,6,0,4,0,-8,False,False
541,1,38729,4,0,1,0,4,0,-8,False,False
548,1,32585,4,0,1,0,4,0,-8,False,False
453,2,22893 27427,6,1,2,1,6,2,-10,False,False
383,1,43249,5,0,4,0,5,0,-10,False,False
306,2,12764 51115,7,1,3,1,8,2,-13,False,False
